area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),1993,kt,0.0857
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),1993,kt,0.1041
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),1993,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),1993,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),1993,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),1993,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),1993,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),1993,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),1993,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),1993,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),1993,kg,16851570.7271
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),1993,kg,5055471.2181
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),1993,kg,3370314.1454
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),1993,kt,0.3774
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),1993,kt,0.2648
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),1993,kt,0.0596
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),1993,kt,0.053
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),1993,kt,0.1125
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,1994,An,789200
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),1994,kt,0.5699
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),1994,kt,8.2866
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),1994,kt,1.1838
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",1994,kg,23954903.28
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),1994,kt,7.1028
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),1994,kt,0.1907
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),1994,kt,0.0861
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),1994,kt,0.1046
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),1994,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),1994,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),1994,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),1994,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),1994,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),1994,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),1994,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),1994,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),1994,kg,16935259.9234
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),1994,kg,5080577.977
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),1994,kg,3387051.9847
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),1994,kt,0.3792
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),1994,kt,0.2661
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),1994,kt,0.0599
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),1994,kt,0.0532
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),1994,kt,0.1131
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,1995,An,762700
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),1995,kt,0.5508
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),1995,kt,8.0084
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),1995,kt,1.1441
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",1995,kg,23150538.18
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),1995,kt,6.8643
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),1995,kt,0.1843
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),1995,kt,0.0832
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),1995,kt,0.1011
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),1995,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),1995,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),1995,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),1995,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),1995,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),1995,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),1995,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),1995,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),1995,kg,16366602.5641
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),1995,kg,4909980.7692
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),1995,kg,3273320.5128
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),1995,kt,0.3665
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),1995,kt,0.2572
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),1995,kt,0.0579
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),1995,kt,0.0514
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),1995,kt,0.1093
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,1996,An,759000
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),1996,kt,0.5481
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),1996,kt,7.9695
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),1996,kt,1.1385
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",1996,kg,23038230.6
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),1996,kt,6.831
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),1996,kt,0.1834
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),1996,kt,0.0828
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),1996,kt,0.1006
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),1996,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),1996,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),1996,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),1996,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),1996,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),1996,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),1996,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),1996,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),1996,kg,16287205.1215
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),1996,kg,4886161.5364
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),1996,kg,3257441.0243
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),1996,kt,0.3647
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),1996,kt,0.2559
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),1996,kt,0.0576
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),1996,kt,0.0512
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),1996,kt,0.1088
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,1997,An,807200
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),1997,kt,0.5829
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),1997,kt,8.4756
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),1997,kt,1.2108
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",1997,kg,24501264.48
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),1997,kt,7.2648
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),1997,kt,0.1951
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),1997,kt,0.0881
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),1997,kt,0.107
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),1997,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),1997,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),1997,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),1997,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),1997,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),1997,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),1997,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),1997,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),1997,kg,17321517.7524
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),1997,kg,5196455.3257
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),1997,kg,3464303.5505
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),1997,kt,0.3879
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),1997,kt,0.2722
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),1997,kt,0.0612
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),1997,kt,0.0544
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),1997,kt,0.1157
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,1998,An,814600
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),1998,kt,0.5883
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),1998,kt,8.5533
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),1998,kt,1.2219
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",1998,kg,24725879.64
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),1998,kt,7.3314
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),1998,kt,0.1969
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),1998,kt,0.0889
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),1998,kt,0.108
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),1998,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),1998,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),1998,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),1998,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),1998,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),1998,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),1998,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),1998,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),1998,kg,17480312.6376
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),1998,kg,5244093.7913
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),1998,kg,3496062.5275
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),1998,kt,0.3914
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),1998,kt,0.2747
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),1998,kt,0.0618
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),1998,kt,0.0549
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),1998,kt,0.1167
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,1999,An,728400
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),1999,kt,0.526
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),1999,kt,7.6482
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),1999,kt,1.0926
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",1999,kg,22109416.56
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),1999,kt,6.5556
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),1999,kt,0.176
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),1999,kt,0.0795
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),1999,kt,0.0966
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),1999,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),1999,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),1999,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),1999,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),1999,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),1999,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),1999,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),1999,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),1999,kg,15630566.8122
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),1999,kg,4689170.0437
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),1999,kg,3126113.3624
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),1999,kt,0.35
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),1999,kt,0.2456
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),1999,kt,0.0553
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),1999,kt,0.0491
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),1999,kt,0.1044
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,2000,An,648200
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),2000,kt,0.4681
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),2000,kt,6.8061
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),2000,kt,0.9723
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",2000,kg,19675073.88
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),2000,kt,5.8338
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),2000,kt,0.1566
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),2000,kt,0.0707
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),2000,kt,0.0859
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),2000,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),2000,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),2000,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),2000,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),2000,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),2000,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),2000,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),2000,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),2000,kg,13909573.5965
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),2000,kg,4172872.079
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),2000,kg,2781914.7193
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),2000,kt,0.3115
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),2000,kt,0.2186
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),2000,kt,0.0492
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),2000,kt,0.0437
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),2000,kt,0.0929
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,2001,An,584500
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),2001,kt,0.4221
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),2001,kt,6.1372
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),2001,kt,0.8768
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",2001,kg,17741562.3
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),2001,kt,5.2605
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),2001,kt,0.1413
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),2001,kt,0.0638
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),2001,kt,0.0775
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),2001,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),2001,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),2001,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),2001,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),2001,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),2001,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),2001,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),2001,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),2001,kg,12542650.0573
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),2001,kg,3762795.0172
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),2001,kg,2508530.0115
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),2001,kt,0.2809
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),2001,kt,0.1971
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),2001,kt,0.0443
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),2001,kt,0.0394
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),2001,kt,0.0838
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,2002,An,558800
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),2002,kt,0.4036
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions CH4),2002,kt,5.8674
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Enteric fermentation (Emissions CH4),2002,kt,0.8382
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding","Manure management (manure treated, N content)",2002,kg,16961479.92
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions CH4),2002,kt,5.0292
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Emissions N2O),2002,kt,0.135
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Direct emissions N2O),2002,kt,0.061
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure management (Indirect emissions N2O),2002,kt,0.0741
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (N content),2002,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that leaches (N content),2002,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture that volatilises (N content),2002,kg,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Emissions N2O),2002,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Direct emissions N2O),2002,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure on pasture),2002,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure on pasture),2002,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure left on pasture (Indirect emissions N2O),2002,kt,0
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (N content),2002,kg,11991159.7126
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that leaches (N content),2002,kg,3597347.9138
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils that volatilises (N content),2002,kg,2398231.9425
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Emissions (N2O) (Manure applied),2002,kt,0.2685
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Direct emissions N2O),2002,kt,0.1884
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that leaches) (Manure applied),2002,kt,0.0424
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Indirect emissions (N2O that volatilises) (Manure applied),2002,kt,0.0377
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Manure applied to soils (Indirect emissions N2O),2002,kt,0.0801
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Stocks,2003,An,504680
United Kingdom of Great Britain and Northern Ireland,"Swine, breeding",Livestock total (Emissions N2O),2003,kt,0.3645
