area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2eq) (AR5),2019,kt,10479.872436
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2eq) (AR5),2020,kt,10420.516687
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2eq) (AR5),2021,kt,10744.552689
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2eq) (AR5),2022,kt,9179.179496
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Emissions (CO2eq) (AR5),2023,kt,8634.485471
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1990,TJ,108143.7
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1991,TJ,120227.2
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1992,TJ,118836
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1993,TJ,122458.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1994,TJ,118695.6
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1995,TJ,117363.6
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1996,TJ,135302.8
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1997,TJ,124391.5
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1998,TJ,128122.2
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",1999,TJ,128903.8
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2000,TJ,133167.2
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2001,TJ,136593.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2002,TJ,135493.9
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2003,TJ,139135
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2004,TJ,142707.9
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2005,TJ,137476.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2006,TJ,132094.1
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2007,TJ,127032.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2008,TJ,129439.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2009,TJ,124271.7
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2010,TJ,140254.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2011,TJ,111182.7
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2012,TJ,123544.8
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2013,TJ,124020.3
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2014,TJ,102128.8
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2015,TJ,107129.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2016,TJ,108855
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2017,TJ,106478.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2018,TJ,109044.8
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2019,TJ,105274.4
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2020,TJ,105046
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2021,TJ,111684.9
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2022,TJ,91609.9
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,"Energy Use (Natural Gas, including LNG)",2023,TJ,85052.3
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1990,TJ,10508.348435
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1991,TJ,11867.920157
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1992,TJ,10332.604518
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1993,TJ,12053.964472
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1994,TJ,10206.312883
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1995,TJ,7396.723138
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1996,TJ,7056.873924
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1997,TJ,6801.70858
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1998,TJ,6129.21641
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),1999,TJ,6565.105699
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2000,TJ,4841.884588
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2001,TJ,4796.612198
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2002,TJ,3277.696962
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2003,TJ,2645.592842
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2004,TJ,2399.528912
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2005,TJ,1564.269036
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2006,TJ,1425.217852
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2007,TJ,1660.880953
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2008,TJ,1745.187312
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2009,TJ,1757.319786
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2010,TJ,1845.8887
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2011,TJ,1800.711
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2012,TJ,1714.5212
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2013,TJ,1637.824
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2014,TJ,1407.3615
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2015,TJ,1428.2448
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2016,TJ,1446.61
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2017,TJ,1414.2896
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2018,TJ,1369.5278
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2019,TJ,1320.79662
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2020,TJ,1291.205289
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2021,TJ,1305.221589
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2022,TJ,1164.95628
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Coal),2023,TJ,1050.21222
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1990,TJ,93799.988525
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1991,TJ,98105.309291
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1992,TJ,99489.412413
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1993,TJ,100463.484986
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1994,TJ,101414.555845
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1995,TJ,102217.615677
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1996,TJ,107521.010804
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1997,TJ,104462.782952
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1998,TJ,109418.15215
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),1999,TJ,110316.21906
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2000,TJ,111850.333358
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2001,TJ,109990.847687
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2002,TJ,109300.636205
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2003,TJ,107900.877236
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2004,TJ,106470
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2005,TJ,104979.907212
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2006,TJ,102221.001867
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2007,TJ,98290.798619
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2008,TJ,92490
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2009,TJ,90309.492105
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2010,TJ,89228.998822
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2011,TJ,87939.912434
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2012,TJ,86689.327968
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2013,TJ,84350.661115
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2014,TJ,81430.753458
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2015,TJ,79130.081588
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2016,TJ,76740
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2017,TJ,75400.883284
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2018,TJ,73704.112679
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2019,TJ,71621.148696
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2020,TJ,71400.321401
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2021,TJ,70689.970454
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2022,TJ,63648.919335
United Kingdom of Great Britain and Northern Ireland,Food Household Consumption,Energy Use (Electricity),2023,TJ,61040.977675
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1990,kt,67.198679
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1991,kt,69.079486
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1992,kt,70.657306
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1993,kt,71.913373000000007
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1994,kt,72.997911
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1995,kt,73.98091
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1996,kt,74.819951
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1997,kt,75.563925
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1998,kt,76.208426
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),1999,kt,76.75247
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2000,kt,77.197082
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2001,kt,77.562223
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2002,kt,77.906587
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2003,kt,78.261763
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2004,kt,78.636153
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2005,kt,78.966526
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2006,kt,79.271598
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2007,kt,79.590496
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2008,kt,79.823372
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2009,kt,79.919445
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2010,kt,80.021447
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2011,kt,80.140657
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2012,kt,80.245505
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2013,kt,80.346577
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2014,kt,80.478622
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2015,kt,80.561535
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2016,kt,80.588494
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2017,kt,80.612241
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2018,kt,80.6674
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2019,kt,80.707203
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2020,kt,80.711968
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2021,kt,80.796428
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2022,kt,80.856334
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CH4),2023,kt,80.948574
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1990,kt,1881.563023
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1991,kt,1934.22562
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1992,kt,1978.404561
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1993,kt,2013.574434
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1994,kt,2043.941505
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1995,kt,2071.465474
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1996,kt,2094.958627
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1997,kt,2115.789908
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1998,kt,2133.835929
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),1999,kt,2149.069163
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2000,kt,2161.518291
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2001,kt,2171.742237
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2002,kt,2181.384446
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2003,kt,2191.329378
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2004,kt,2201.812286
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2005,kt,2211.062738
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2006,kt,2219.604753
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2007,kt,2228.533875
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2008,kt,2235.054404
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2009,kt,2237.74446
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2010,kt,2240.600528
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2011,kt,2243.9384
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2012,kt,2246.874153
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2013,kt,2249.704158
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2014,kt,2253.401409
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2015,kt,2255.722988
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2016,kt,2256.477819
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2017,kt,2257.142741
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2018,kt,2258.687203
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2019,kt,2259.801673
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2020,kt,2259.935091
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2021,kt,2262.299998
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2022,kt,2263.977342
United Kingdom of Great Britain and Northern Ireland,Solid Food Waste,Emissions (CO2eq) (AR5),2023,kt,2266.560071
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1990,kt,88.485684
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1991,kt,88.774627
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1992,kt,89.027708
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1993,kt,89.24637
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1994,kt,89.46565
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1995,kt,89.699223
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1996,kt,89.921224
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1997,kt,90.150312
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1998,kt,90.427533
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),1999,kt,90.754276
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2000,kt,91.091576
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2001,kt,91.447494
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2002,kt,91.837223
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2003,kt,92.268519
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2004,kt,92.807724
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2005,kt,93.465015
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2006,kt,94.166797
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2007,kt,94.914505
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2008,kt,95.672532
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2009,kt,96.41123
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2010,kt,97.18284
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2011,kt,97.958376
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2012,kt,98.654316
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2013,kt,99.315868
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2014,kt,100.050878
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2015,kt,100.847069
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2016,kt,101.635631
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2017,kt,102.346864
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2018,kt,102.960755
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2019,kt,103.513689
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2020,kt,103.885264
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2021,kt,104.374106
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2022,kt,105.16155
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CH4),2023,kt,105.938389
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1990,kt,2.502819
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1991,kt,2.477818
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1992,kt,2.505004
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1993,kt,2.507929
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1994,kt,2.531346
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1995,kt,2.509031
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1996,kt,2.571605
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1997,kt,2.645531
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1998,kt,2.689909
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),1999,kt,2.712209
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2000,kt,2.711858
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2001,kt,2.775366
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2002,kt,2.820127
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2003,kt,2.866182
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2004,kt,2.886567
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2005,kt,2.917151
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2006,kt,2.953527
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2007,kt,2.987561
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2008,kt,2.966156
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2009,kt,2.966106
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2010,kt,2.988966
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2011,kt,3.038501
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2012,kt,3.074061
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2013,kt,3.088988
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2014,kt,3.251446
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2015,kt,3.350562
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2016,kt,3.413209
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2017,kt,3.426916
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2018,kt,3.449643
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2019,kt,3.383009
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2020,kt,3.496271
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2021,kt,3.433461
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2022,kt,3.454611
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (N2O),2023,kt,3.48013
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1990,kt,3140.846053
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1991,kt,3142.311348
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1992,kt,3156.601761
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1993,kt,3163.499478
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1994,kt,3175.844819
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1995,kt,3176.471482
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1996,kt,3199.269544
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1997,kt,3225.274352
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1998,kt,3244.796896
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),1999,kt,3259.855214
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2000,kt,3269.206572
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2001,kt,3296.001699
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2002,kt,3318.775994
United Kingdom of Great Britain and Northern Ireland,Domestic Wastewater,Emissions (CO2eq) (AR5),2003,kt,3343.056754
